uid,text,audio,image,label,source,collected_at,language,source_type,url,meta
9a48b96366a4730f,"иудей : от  יהודי Йеhуди, в русский язык пришло через итальянский и польский языки. Термин иудей обозначает вероисповедание, а не национальность.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 10}"
6df36109b5b4c0bf,бальзам : от  בָּשָׂם Босем — духи.,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 4}"
433ba4100f80e47c,"Иегова : от  יהוה Яhве — тетраграмматон, имя Бога.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 9}"
d7ee85261acac3b4,аминь : от  אמן Аме́н — буквально «веруй» (повелительное наклонение глагола «веровать» во втором лице ед. числа).,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 2}"
874ca0d75d9f07db,"содомия : от  סדום Сдом, Содом — город у Мёртвого моря, упоминаемый в Ветхом завете в связи с аморальностью поведения его жителей.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 25}"
55887bd1ff06404e,"левиафан : от  לִוְיָתָן Левитан — буквально «скрученный», «свитый».",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 13}"
c67475ef6bbd2a6f,Мессия : от  מָשִׁיחַ Маши́ах — буквально «помазанник».,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 17}"
8024d751f3ba5903,"геенна (Геенна огненная) : от  גיהנום Гееном, что, в свою очередь, произошло от  גיא בן הנום Гай бен Хином — долина, окружающая старый город Иерусалима с юга и с востока. В этой долине была расположена свалка, постоянно сжигался мусор.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 6}"
adb970d0896b56c6,тмин : от  כַּמּוֹן Камон.,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 28}"
c60c6fb432dfbb8e,поц : от  ‏פּאָץ — половой орган,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 20}"
bfb4012b4472c0b4,сачок : от  שַׂק Сак — буквально «мешок». Отсюда же Рюкзак через немецкий и Саквояж через французский.,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 23}"
d5c1bb015307b51b,"еврей : от  עברי — буквально «перешедший». Термин относится к народу, пересёкшему реку Иордан по пути из египетского плена в Страну Обетованную, и обозначает национальность.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 8}"
97db277dec792121,"кадь, кадка : от  כד Кад — буквально «кувшин», «сосуд для воды».",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 11}"
4c66c7ffb483f2ca,Армагеддон : от  הר מגידו хар Мегиддо — гора близ города Мегиддо.,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 3}"
424d128169e6167f,"шекель, сикль: от  שקל Шекель — мера веса драгоценных металлов.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 30}"
888cbd65d300c845,осанна : от  הוֹשַׁעְנָה — буквально «спаси же».,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 18}"
e54fad486c8961c1,"кашрут : от  כַּשְׁרוּת Кашрут (в ашкеназском произношении «ка́шрус») — система правил, удостоверяющих пригодность чего-либо к использованию. Относится не только к еде.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 12}"
b78d8558c18df0b5,Саваоф : от  יהוה) צבָאוֹת) (Яhве) Цваот — буквально «Господь воинств».,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 21}"
26b4f44408d401f1,серафим : от  שְׂרָפִים.,,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 24}"
14a05c8655fec660,"манна, манка (манна небесная, манная крупа) : от  Ман — буквально «из», «с». В библейской легенде, крупа падала с неба.",,,native_ru_seed,wiktionary_ru_hebraisms_page,2026-03-24T18:41:59Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Borrowed lexical items in Russian."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 15}"
8e0ef25bbd900b2e,"Слив — проигрыш команды за деньги или по предварительному сговору, крупное поражение команды",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 238}"
cd3b2b4b6ed86fc7,Пивова́ры — фанаты футбольного клуба «Оболонь» (Киев),,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 177}"
3ded45b231d0ce7a,Кати́ть — ехать на выезд,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 108}"
767c847df62a5e8c,"Перфо́манс () — представление, шоу",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 202}"
a170835a967b985d,"Рези́новые (оскорб.) — фанаты ярославского «Шинника», бобруйской «Белшины»",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 208}"
9378e4cec1c5ce27,"Ду́рик — нелепый, глупо пропущенный вратарём или защитниками гол",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 73}"
dd6e25e40bca893b,Ногомя́ч — футбол. См. также Говномяч,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 167}"
0b02462f1f49e453,[http://dynamomania.ru/index.php?option=com_content&task=view&id=25&Itemid=93 Словарь фаната] на dynamomania.ru,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 314}"
28d9cf9370c59853,Бомжева́ть — ночевать во время выезда на вокзале или скамейке,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 25}"
447a908fa039842a,Торпедо́ны — фанаты «Торпедо»,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 260}"
bdacc83365c852da,Втыка́ть — с трудом понимать происходящее,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 42}"
e8b93c49a1bad900,дубьё — резиновая дубинка служб правопорядка,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 77}"
285d48a79671261c,Локо́шники (оскорб.) — фанаты «Локомотива»,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 137}"
bbcaa891b0eea841,Про́вод — служащий-проводник на железнодорожном транспорте,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 182}"
7a735986e8099d36,Овцеёбы (оскорб.) — фанаты и клубы из Кавказа,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 175}"
c6ae5ef720fb355d,Севасы — фанаты ФК «Севастополь»,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 218}"
fefa8a134c652034,Чел — Человек,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 296}"
22d303336c81f030,Ко́нтра — см. волки,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 118}"
7addab8eb4e362e2,Поли́с — сотрудник милиции,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 186}"
9f95d3aa86dd9402,Наво́з (оскорб.) — болельщики ФК Амкар (Пермь),,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 164}"
f10921e37a57900c,"Пря́га — ремень с тяжёлой армейской пряжкой, используется как оружие в драках",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 194}"
90c6e0ab32f1345c,Парово́зы — фанаты футбольного клуба «Локомотив»,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 176}"
b49b08cbdd55958b,"Изме́на — испуг, крайне напряженное состояние",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 101}"
aed952e5c7618ac7,"Подре́зка — украсть, отобрать что-либо",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 185}"
a6bd85a01afd4487,"Бычьё́ — агрессивные, малообразованные, ничего не понимающие в фанатизме зрители.",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 33}"
2eba4ef7fbc11c87,"Колхо́з (оскорб.) — ФК «Ворскла» Полтава, ФК «Кубань» Краснодар, любой другой провинциальный клуб",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 116}"
8572eb9f2bb055d3,Гуса́ры — фанаты Динамо (Москва),,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 63}"
6e285ea155f60286,"Динама́йты, динамиты — фанаты ФК «Динамо», Москва",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 75}"
eed09ece2257519f,Ро́вный пацан — уважаемый фанат,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 211}"
5e24354215ce536d,"Кэ́шлс, кэ́жлс, кажуа́л () — 1. болельщики, по определённым причинам предпочитающие незаметный, не выделяющийся из толпы стиль одежды; 2. стиль одежды, основанный на английских и итальянских спортивных марках одежды",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 132}"
e6593d30a8b5f42b,"Аргуме́нт — предмет, используемый в драке в качестве оружия, — камень, бутылка, палка, железная пряжка и пр.",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 5}"
c02481beaf609a12,Фе́я — девушка,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 279}"
c46bf214cf76933d,козёл — милицейский УАЗик,,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 114}"
7902d5c86e69d220,"На мастя́х — футбольный хулиган, одетый в фирму.",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 168}"
81d0a6ae8013e395,"Шавки (оскорб.) — антифашисты, люди, придерживающиеся левых политических взглядов",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 299}"
073f913b00c0f916,"Антифа́ () — противники ультра-правых, фашистских идей.",,,unsafe_or_not_suitable,wiktionary_ru_hooligan_slang_page,2026-03-24T18:42:00Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""High-risk slang donor source. Use only for rewrite, not as clean benchmark seed."", ""seed_role"": ""unsafe_donor_ru"", ""wikitext_line_index"": 9}"
b0001ee6b903ba47,большая шишка,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 58}"
cf3d4dec8bf75fed,со щитом или на щите,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 1001}"
cc08bcf4f373754d,предоставить самому себе,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 827}"
4e8c4fa828d4f76c,гвоздь программы,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 199}"
2d4940e4086f72a8,держаться на плаву,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 265}"
a05e27df329412bf,падать с неба,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 731}"
6a1d397ae444b4ca,дошло как до жирафа,,,native_ru_seed,wiktionary_ru_idioms_page,2026-03-24T18:41:57Z,ru,mediawiki_page,https://ru.wiktionary.org/w/api.php,"{""mediawiki_parse_mode"": ""mediawiki_wikitext_list"", ""note"": ""Standalone page with Russian idioms and phraseologisms."", ""seed_role"": ""native_ru_seed"", ""wikitext_line_index"": 289}"
